onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00815929800046433	1.5	GO	LEFT	0.667742628000269	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.00815929800046433	0
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.01586886299992	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.151268777000041	1	150	1	2	2.01586886299992	2
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.5	0	3.5
4.88414766400001	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.152211173999603	2	150	1	4.875	4.88414766400001	4.875
0	2.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6.375	0	6.375
9.14288540899997	1.5	GO	LEFT	0.556432254999891	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	9.125	9.14288540899997	9.125
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.625	0	10.625
12.5085208870005	1.5	GO	RIGHT	0.685448639999777	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	12.5	12.5085208870005	12.5
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14	0	14
15.5114784670004	1.5	GO	RIGHT	0.564996993999557	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	15.5	15.5114784670004	15.5
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	17	0	17
17.8805901360001	1.5	GO	LEFT	0.641032944000472	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	17.875	17.8805901360001	17.875
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19.375	0	19.375
20.0209628840003	1.5	GO	RIGHT	0.562131656999554	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	20	20.0209628840003	20
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.5	0	21.5
22.3917151710002	1.5	GO	LEFT	0.445497398999578	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	22.375	22.3917151710002	22.375
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.875	0	23.875
24.6465392790005	1.5	GO	RIGHT	0.556941673999972	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	24.625	24.6465392790005	24.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.125	0	26.125
27.0174323800002	1.5	GO	LEFT	0.987606486000004	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	27	27.0174323800002	27
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	28.5	0	28.5
29.0053854260004	1.5	GO	RIGHT	0.660375743000259	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	29	29.0053854260004	29
0	3.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.5	0	30.5
33.7651868720004	1.5	GO	RIGHT	0.586828720000085	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	33.75	33.7651868720004	33.75
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.25	0	35.25
36.5172786180001	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.201102883999738	2	200	1	36.5	36.5172786180001	36.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	38	0	38
38.6393499720007	1.5	GO	LEFT	0	n/a	0	IncorrectResponse	UnuccessfulGo	0	0	0	0	38.625	38.6393499720007	38.625
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	40.125	0	40.125
41.7727440550007	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.202560428999277	1	200	1	41.75	41.7727440550007	41.75
0	2.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	43.25	0	43.25
45.6356917170006	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.250577091000196	1	250	1	45.625	45.6356917170006	45.625
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	47.125	0	47.125
47.8905195890002	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.250664639000206	2	250	1	47.875	47.8905195890002	47.875
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	49.375	0	49.375
50.642733705	1.5	GO	RIGHT	0.775868961000015	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	50.625	50.642733705	50.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	52.125	0	52.125
53.0134497950003	1.5	GO	LEFT	0.72755713100014	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	53	53.0134497950003	53
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	54.5	0	54.5
55.1356226620001	1.5	GO	LEFT	0.801519890000236	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	55.125	55.1356226620001	55.125
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	56.625	0	56.625
57.7717756900001	1.5	GO	RIGHT	1.13444608900045	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	57.75	57.7717756900001	57.75
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	59.25	0	59.25
61.2698260450006	1.5	GO	LEFT	0.556767484999909	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	61.25	61.2698260450006	61.25
0	2.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	62.75	0	62.75
